tag_h,tag_p,tag_formatting,tag_table,word_count,children_ratio,children,id_relevance_extent,tag_main,tag_article,x,y,height,width,element_area_ratio,label
1,1,17,NO,116,0.00140056,1,0,NO,NO,0,0,0,0,0,0
5,0,35,NO,101,0.003484321,2,0,NO,NO,0,19348,336.4000244,1266.400024,0.017089778,5
0,0,1,NO,1,3,3,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,2,0.047619048,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,2,0.020408163,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,0.002824859,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,13,0.003021148,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.005050505,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,2,0.008695652,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,2,0.005319149,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,153.1999969,303.2000122,0.0052733,0
0,0,0,NO,106,0.002118644,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,7,0.009615385,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,39,0.00273224,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,41,0.002604167,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.003021148,1,0,NO,NO,0,0,0,0,0,0
35,29,258,NO,2617,0.002949231,42,1,NO,YES,0,157,6781.200195,1266.400024,0.974926692,2
0,0,0,NO,78,0.0004363,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,2,0.006756757,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,18,0.000550661,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.003472222,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.003225806,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,7,0.12037037,13,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,0.875,7,0,NO,NO,0,0,0,0,0,0
6,1,0,NO,7,0.120689655,7,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,70,70,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,2,0.272727273,3,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.3125,5,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,2,2,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,0.833333333,5,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,0.003846154,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,21,0.000659631,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,6951,1,1,1.13526E-07,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,2,2,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,6,0.038216561,12,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,30,0.002173913,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,21,0.001686341,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.026315789,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,18,0.003952569,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,3,3,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.027027027,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,18,0.003952569,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,3,3,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
1,0,0,YES,4543,5.27329E-05,2,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,64,0.005649718,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,5,0.0375,3,0,NO,NO,0,0,1,1,1.12935E-06,0
0,0,0,NO,28,0.008695652,1,0,NO,NO,0,0,0,0,0,0
1,0,0,NO,33,0.0234375,3,0,NO,NO,0,1,49,1266.400024,0.07008009,1
65,0,41,NO,1451,0.000621762,3,1,NO,YES,0,50,60,1266.400024,0.085812355,1
0,0,0,NO,1,1,1,0,NO,NO,0,0,0,0,0,0
0,0,33,NO,413,0.004297994,3,0,NO,NO,-240,0,699.2000122,240,0.189513578,0
0,0,0,NO,22,0.013333333,1,0,NO,NO,0,0,0,0,0,0
17,12,37,YES,2775,0.000640615,5,1,NO,NO,148,110,4761.216797,970,5.215757052,2
5,2,32,NO,500,0.00780379,7,0,NO,NO,0,4946,360.4666748,1266.400024,0.515541574,5
0,0,1,NO,1,3,3,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,6,0.019607843,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,455,0.000807754,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,263,0.001428571,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,141,0.002145923,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,4,0.022222222,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,3,3,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,17,0.012345679,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,344,0.001119821,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,1,2,NO,NO,0,286,610,278,0.191514779,3
0,0,0,NO,1,1,1,1,NO,NO,0,5307,0,1266.400024,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,-9999,3.199996948,3.199996948,1.15645E-05,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,80,1266.400024,0.114416474,1
0,0,0,NO,1,1,0,0,NO,NO,176,0,80,1090.400024,0.098515259,1
76,142,3883,YES,30096,5.11307E-05,11,3,NO,NO,176,79,38049.68359,1090.400024,46.85593028,2
13,0,161,NO,151,0.00449294,7,0,NO,NO,0,38129,0,1266.400024,0,3
0,0,15,NO,68,0.019911504,9,1,NO,NO,176,38129,144.1499939,1090.400024,0.177512174,5
0,0,0,NO,101,0.00076746,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,18,0.001510574,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,0.009259259,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,2,2,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,1,0,NO,NO,0,-1000,18.3999939,0,0,0
0,0,0,NO,1034,7.54205E-05,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,1,1,NO,NO,0,0,0,1266.400024,0,1
0,0,0,NO,93,0.002309469,1,0,NO,NO,0,0,0,0,0,0
4,12,23,NO,714,0.001115076,5,1,NO,NO,0,0,0,0,0,2
0,0,0,NO,5,0.037037037,1,0,NO,NO,0,0,2127.699951,1266.400024,3.043049076,5
0,0,0,NO,1,1,0,0,NO,NO,0,2128,89.40000916,1266.400024,0.127860423,5
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,1,0,NO,NO,0,2128,0,1266.400024,0,0
0,0,0,NO,1,1,0,1,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,53,0,1266.400024,0,0
0,0,0,NO,6,0.020833333,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,0.024390244,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,4698,1.25764E-05,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,9539,4.06227E-06,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,302,0.000607903,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,1,0,NO,NO,0,2128,0,1266.400024,0,5
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,153.1999969,303.2000122,0.002915831,0
0,0,0,NO,106,0.002118644,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,7,0.009615385,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,39,0.00273224,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,41,0.002604167,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.003021148,1,0,NO,NO,0,0,0,0,0,0
37,39,341,NO,4860,0.001685934,42,1,NO,YES,0,157,12394.84961,1266.400024,0.985340907,2
0,0,0,NO,7,0.12037037,13,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,0.875,7,0,NO,NO,0,0,0,0,0,0
6,1,0,NO,7,0.120689655,7,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,70,70,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,2,0.272727273,3,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.3125,5,0,NO,NO,0,0,0,0,0,0
0,0,11,NO,48,0.007352941,2,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,0.833333333,5,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,0.003846154,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,12575,1,1,6.27732E-08,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,2,2,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,78,0.0004363,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,2,0.006756757,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,18,0.000550661,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.003472222,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.003225806,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,6,0.041401274,13,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,30,0.002173913,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,21,0.001686341,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.026315789,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,18,0.003952569,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,3,3,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.027027027,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,18,0.003952569,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,3,3,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,19,0.003846154,1,0,NO,NO,0,0,0,0,0,0
3,17,322,YES,1933,0.000917737,11,0,NO,YES,0,0,4263.383301,1266.400024,1.002586785,2
0,0,0,NO,1,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,23,0.005076142,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,98,0.0008,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,29,0.007142857,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,3,3,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,1266.400024,0,0
1,0,39,NO,72,0.024154589,5,0,NO,NO,0,0,97.6000061,1266.400024,0.015195708,1
0,0,0,NO,1,1,0,0,NO,NO,0,98,0,1266.400024,0,0
9,43,95,YES,1513,0.000546687,5,1,NO,NO,0,103,6320.266602,1266.400024,0.984025809,2
0,1,0,NO,28,0.023076923,3,0,NO,NO,0,612,87.59999084,1266.400024,0.013638768,0
0,0,0,NO,46,0.001897533,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,1,NO,1,1,1,0,NO,NO,1167,646,49.59999084,49,0.000298798,0
0,0,0,NO,1,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,10,0.00952381,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,497,0.002457002,2,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,12,0.010638298,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,17,0.00048216,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,32,0.003546099,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,2,0.066666667,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,17,0.0015625,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,207,0.000802568,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,4,0.005882353,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,8,0.002816901,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,2049,6.38651E-05,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,21,0.000930233,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,9,0.010204082,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,41,0.001930502,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,1,0,NO,NO,0,0,0,0,0,0
0,0,62,NO,126,0.017857143,15,0,NO,NO,0,0,173.7833405,1266.400024,0.049997125,1
0,0,70,NO,157,0.016949153,15,0,NO,NO,0,0,164.3333282,1266.400024,0.047278375,1
8,5,236,NO,1003,0.001504325,8,1,NO,YES,0,174,2711.283203,1266.400024,0.780030835,2
6,0,13,NO,143,0.02972028,17,0,NO,NO,0,2935,540.7999878,1266.400024,0.155587091,5
0,0,0,NO,77,0.002298851,1,0,NO,NO,0,0,0,0,0,0
0,1,0,NO,66,0.008064516,3,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,1,NO,NO,0,0,0,0,0,0
0,0,0,NO,18,0.004310345,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,1,0,NO,66,0.008064516,3,0,NO,NO,0,699,0,1266.400024,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.003861004,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,153.1999969,303.2000122,0.003380539,0
0,0,0,NO,1,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.003021148,1,0,NO,NO,0,0,0,0,0,0
38,40,313,NO,4925,0.000844595,23,1,NO,YES,0,157,10675.63379,1266.400024,0.98392637,2
0,0,0,NO,47,0.000405022,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,2,0.006756757,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,18,0.000550661,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.003472222,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.003225806,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,7,0.12037037,13,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,0.875,7,0,NO,NO,0,0,0,0,0,0
6,1,0,NO,7,0.120689655,7,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,70,70,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,2,0.272727273,3,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.3125,5,0,NO,NO,0,0,0,0,0,0
0,0,11,NO,84,0.004786979,10,0,NO,NO,0,10833,16.80000305,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,10845,1,1,7.27776E-08,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,2,2,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,6,0.038216561,12,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,30,0.002173913,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,21,0.001686341,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.026315789,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,18,0.003952569,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,3,3,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,3,0.027027027,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,18,0.003952569,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,3,3,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,30,0.002564103,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,3,3,0,NO,NO,0,0,0,0,0,0
21,47,120,NO,5062,9.22027E-05,3,0,YES,YES,0,70,16378.4668,1266.400024,0.951403057,2
4,0,7,NO,92,0.008680556,5,0,NO,NO,0,16448,384.4000244,1266.400024,0.022329279,5
0,0,0,NO,1,7,7,0,NO,NO,269,609,90,728,0.003005345,0
0,0,0,NO,1,3,3,0,NO,NO,0,16833,1,1266.400024,5.80887E-05,0
0,0,8,NO,175,0.004231312,3,0,NO,NO,0,16834,381.2000122,1266.400024,0.022143395,5
0,1,27,NO,268,0.00499002,5,0,NO,NO,0,70,60,1266.400024,0.003485319,1
0,0,0,NO,1,2.5,5,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,106,0.01048218,5,0,NO,NO,986,589,80.3999939,250,0.000921969,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,4,0.01,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,23,0.000816327,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,0.002079002,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,0.002941176,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,111,0.004694836,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,231,0.001112347,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,0.012987013,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,127,0.002638522,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,1,0,0,NO,NO,0,0,80,1266.400024,0.114416474,1
0,0,0,NO,1,1,0,0,NO,NO,176,0,80,1090.400024,0.098515259,1
40,59,772,YES,8815,0.000171166,11,3,NO,NO,176,79,13618.5166,1090.400024,16.77039608,2
13,0,107,NO,147,0.006151142,7,0,NO,NO,0,13698,0,1266.400024,0,3
0,0,15,NO,68,0.019911504,9,1,NO,NO,176,13698,144.1500092,1090.400024,0.177512193,5
0,0,0,NO,112,0.000768049,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,22,0.001254705,1,0,NO,NO,0,0,0,0,0,0
0,0,0,NO,1,0.009259259,1,0,NO,NO,0,0,0,0,0,0
